ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644397882552	00a889bf170445520800b8ffffb0ffff9fffffa2ffff9affff96ffffc4ffff460000450100330200e0010002000068feffb6feff8cffff82ffff6cffffa9ffffb5ffffa2ffffa7ffffb0ffffbcffffc9ffffc4ffffcbffffe3ffffe1ffffd7ffffe8fffff2ffffeffffffeffff0400000200001a00003700004800006300007700007e00008f00009900008f00007b0000570000290000000000c6ffff93ffff80ffff74ffff6affff6fffff7dffff82ffff80ffff7bffff85ffff91ffff96ffff96ffff9affff9affff9affff98ffff9fffffbaffffc1ffffa9ffffa7ffffb3ffffb0ffff	1644397883227	66	1644397882408	82	95
1644397883095	00fb912c390445520800aeffffabffffa7ffffabffffaeffffa9ffffabffffa7ffff9affffa7ffffaeffffabffffa7ffff96ffff8effff9fffffa7ffffa2ffffa9ffffb3ffffb3ffffaeffffa9ffffb3ffffc4ffffc6ffffbcffffc1ffffd2ffffd0ffffbfffffb5ffffb5ffffb3ffffb8ffffbcffffb8ffffb8ffffbaffffbaffffbaffffb0ffffb3ffffc1ffffe6ffff8c0000ba01007202009a01006affff3afeff09ffffb5ffff7bffff78ffffa9ffff98ffff89ffffa4ffffb3ffffb0ffffb3ffffb8ffffbfffffcbffffd2ffffd2ffffdeffffe6ffffe6ffffefffff000000090000	1644397884223	66	1644397882419	86	95
1644397883634	004c9a995a04455208001500002b00003f00005500006600007200008000008800008000007200004b00000c0000e3ffffbfffff93ffff82ffff71ffff67ffff7bffff85ffff7dffff85ffff8effff91ffff96ffff98ffff9affff9fffff9fffff9fffffa7ffffaeffffa9ffff9dffff98ffffa9ffffb0ffffa7ffffa9ffffaeffffa4ffffa4ffffb8ffffbfffffb0ffffabffffaeffffabffffa7ffffa9ffffb0ffffaeffffabffffb0ffffb5ffffb3ffffb3ffffb3ffffb5ffffbaffffbfffffc1ffffc4ffffc6ffffbfffffbfffffc6ffffc1ffffbcffffc1ffffc4ffffc6ffffd2ffff	1644397885252	66	1644397882432	89	95
1644397884221	009da2067c0445520800d5ffffd7ffffd7ffffcbffffc1ffffcbffffc1ffffa7ffff98ffff9fffffabffffb3ffffb5ffffb0ffffa9ffffb0ffffbfffffd2ffff4b00006001006b02003802003c00005ffeffa8feff98ffff85ffff56ffff98ffffa9ffff91ffff9dffffb0ffffb0ffffb3ffffc1ffffc9ffffc4ffffc6ffffcdffffd7ffffe3ffffe1ffffdefffff7ffff0c00001100002400003500003f00005700006f00007700007900007900006d0000610000440000130000deffffabffff8cffff8cffff8cffff82ffff82ffff85ffff87ffff96ffffa2ffff98ffff8cffff91ffff	1644397886244	67	1644397882442	91	95
1644397884762	00eeaa739d04455208009dffff9fffff9fffffa4ffffa9ffffa2ffff9fffffabffffb3ffffb3ffffa9ffff85ffff80ffffa4ffffa9ffff9affffa7ffffa2ffff93ffff91ffff96ffffa4ffffa7ffff9dffffa4ffffb0ffffa7ffffa4ffffb3ffffa9ffff98ffffa2ffffaeffffabffffb0ffffb0ffffb0ffffb3ffffbaffffc6ffffc6ffffc4ffffc4ffffbfffffbcffffb3ffffa4ffffa2ffffb0ffffbaffffb5ffffa9ffffa2ffffa7ffffabffffb3ffffd0ffff1f0000f700001802004e0200bb00009efeff53feff56ffff8cffff60ffffa4ffffbcffff98ffffa7ffffbfffffb8ffff	1644397887231	67	1644397882442	92	95
1644397885300	003fb3e0be0445520800bcffffc6ffffc9ffffcbffffd0ffffdaffffe6ffffe6ffffd2ffffd2ffffe8ffffe8ffffefffff1a00002e00003700005700006800006d00007b00007e00006800005500003f00000c0000c9ffff9affff82ffff76ffff6fffff6fffff6fffff71ffff78ffff7bffff82ffff8cffff8effff8cffff93ffff98ffff98ffff9dffffa4ffffa7ffffa9ffffa9ffffabffffabffffa7ffffa7ffffa9ffffa2ffff91ffff91ffff98ffff98ffff98ffff98ffff96ffff9dffffa2ffff9dffff98ffff96ffffa2ffffb5ffffb8ffffb8ffffc4ffffcdffffcbffffbfffff	1644397888225	68	1644397882453	91	95
1644397885883	0092bb4de00445520800a7ffffa4ffffbaffffc4ffffb3ffff96ffff89ffff98ffffa2ffff9affffa2ffffb5ffffbcffffc6ffff30000039010044020027020055000072feff97feff8effff93ffff6fffffaeffffbaffff9fffffb3ffffc6ffffc1ffffc1ffffcdffffd5ffffd2ffffcbffffd5ffffebfffff2fffff2fffff7fffffcffff0000001100003000004100003f00004b00006800007400007400007200005e00004600003000000c0000d2ffffa4ffff91ffff80ffff78ffff82ffff89ffff8cffff8cffff8effff96ffff9affff9affffa4ffffa2ffff8effff89ffff9fffff	1644397889262	68	1644397882465	90	95
1644397886471	0007b0ba010545520800a9ffff9fffff9dffff9affff9dffffa7ffffaeffffb0ffff9dffff80ffff91ffffa9ffffa2ffff9dffffa2ffff9fffffa2ffffa9ffffabffffabffffa7ffffa7ffffaeffffb3ffffb8ffffb5ffffaeffffb8ffffc6ffffcdffffd0ffffc9ffffbcffffbaffffbcffffb3ffffb0ffffb8ffffb5ffffb3ffffbcffffc1ffffc1ffffc4ffffc6ffffe6ffff830000ad0100a002000c0200c4ffff3dfefff3feffbaffff80ffff71ffffa7ffff9affff8effffaeffffb5ffffa7ffffa9ffffabffffa7ffffb5ffffc6ffffc6ffffc9ffffdaffffeffffff7fffffcffff	1644397890250	69	1644397882475	89	94
1644397887053	0036cc272305455208000900001800002200003a00005500005e00006300006d00007400007200006a0000480000020000cdffffb8ffff9affff80ffff78ffff71ffff71ffff7bffff85ffff8cffff91ffff8cffff8cffff8effff8effff93ffff9dffff9dffff9affff9dffffa4ffffa7ffffa4ffffa7ffffa7ffffa7ffffabffffa9ffffa2ffffa7ffffabffffabffffabffffb0ffffaeffffaeffffb0ffffb3ffffb5ffffbaffffbaffffb8ffffb8ffffb0ffffa9ffffb0ffffaeffffaeffffbaffffc1ffffc4ffffcdffffcdffffcbffffc4ffffbfffffbfffffbfffffbcffffc4ffff	1644397891237	71	1644397882487	86	94
1644397887552	00231095440545520800c4ffffc4ffffc9ffffc4ffffc4ffffcdffffd5ffff130000f000002402009e02004c0100fafeff53feff59ffffa4ffff59ffff8effffb3ffff98ffffa7ffffb3ffffaeffffbfffffbfffffb8ffffc4ffffd0ffffd5ffffd7ffffd2ffffd5ffffdaffffe3fffff9ffff0400000700001f00003c00004600005200006600006a00006800006800005900003a0000090000c6ffff87ffff6fffff6affff65ffff63ffff67ffff71ffff76ffff78ffff82ffff87ffff87ffff85ffff85ffff8cffff96ffff93ffff93ffff9fffffa7ffffabffffb0ffffa9ffff9dffff	1644397892228	72	1644397882498	83	94
1644397888136	0096040266054552080093ffff91ffff9dffffa7ffffaeffffb3ffff89ffff5bffff67ffff87ffff93ffff96ffff9affffa7ffffabffffb5ffffbfffffbaffffbaffffbaffffaeffff9fffffa4ffffabffffa4ffff9dffff9dffffb0ffffc6ffffb5ffff93ffff89ffff9affffc4ffff4100004001001602008e01008effff29feffc7feff91ffff82ffffbaffff000000e1ffffe6ffff3000005000003500002900003700004100004400004800005500005700004800004100003300001300000200000200000c00001500001d00003700005500005c00005e00006100004b00001f0000	1644397893219	73	1644397882509	80	94
1644397888674	0009f96e870545520800e6ffffb5ffff9fffff96ffff8cffff85ffff85ffff82ffff96ffffc9ffffc9ffff9dffff9dffffb5ffffaeffff98ffffa4ffffc6ffffc6ffffb3ffffb8ffffbfffffb3ffffb0ffffaeffff9fffffa4ffffa4ffff7dffff54ffff4dffff48ffff41ffff3cffff39ffff48ffff63ffff74ffff85ffff98ffffa7ffffa9ffff9dffff96ffff98ffff96ffff91ffff8effff85ffff7dffff82ffff89ffff93ffff9fffffb3ffff070000fa00000f0200fb01003700005ffeff77feff6affff6cffff3cffff7bffffbaffffc6ffffb5ffffabffffb8ffffbfffffc4ffff	1644397894341	73	1644397882520	77	94
1644397889261	007ceddba80545520800c1ffffbaffffbfffffc6ffffc9ffffcbffffbcffffa9ffffdaffff1300000400000200002900003700003f00004800005500006d0000720000570000330000f9ffffb8ffff8effff6affff4dffff34ffff28ffff3cffff41ffff32ffff4fffff67ffff52ffff54ffff67ffff56ffff4dffff63ffff78ffff80ffff7bffff6cffff6cffff80ffff87ffff71ffff6affff8cffff9dffff85ffff6fffff76ffff8effff91ffff89ffff87ffff80ffff82ffffa4ffffb5ffffb8ffffb8ffffabffffa2ffffb0ffffc1ffffebffff040000e1ffffc4ffffd0ffffd2ffff	1644397895241	74	1644397882532	74	94
1644397889891	00f1e148ca0545520800cdffffdcffffdeffffd0ffffdeffff850000b50100360200d500004efeff3efdff0afeff75feff38feff50feff7cfeff77feff94feffc7feffd1feffc2feffccfefff5feff1cffff26ffff34ffff6affff9dffffb3ffffd5fffff9ffff1500002b00003000003c00005e00006a00007e0000a20000a700009600009600007b00004400000e0000e3ffffc1ffffb0ffffb0ffffb0ffffaeffffaeffffb5ffffb8ffffb3ffffb0ffffabffff9affff9affffa2ffff9affff96ffff8effff82ffff80ffff82ffff7bffff6fffff60ffff5effff6cffff71ffff74ffff	1644397896236	74	1644397882533	70	94
1644397890385	0020feb5eb05455208007bffff82ffff80ffff87ffff9affff9affff98ffff9fffffa4ffffa4ffffa9ffffa9ffff9affff8cffff96ffff98ffff85ffff7bffff7bffff76ffff87ffff9affff96ffff96ffff9dffffa9ffffcdffffebffffefffff220000e100000f0200c00200cd010082ffff7efeff76ffff020000b3ffffcbfffffeffffe3ffffe1fffffeffff070000090000090000020000fcfffff7ffff0000001800002400001d00001a00002400002e00003500004100005700006600006800007e00009b0000a000009b00009100007900005200001f0000f4ffffe1ffffd0ffff	1644397897315	74	1644397882543	67	94
1644397890923	007106230d0645520800c4ffffc6ffffc1ffffbfffffcbffffbfffffb3ffffbfffffc9ffffcdffffcbffffb8ffffc1ffffdaffffdaffffd2ffffd2ffffd2ffffd0ffffd0ffffd0ffffcbffffc1ffffbcffffc6ffffcdffffd2ffffe1ffffe1ffffd7ffffdaffffdaffffd7ffffd0ffffc4ffffc9ffffd2ffffc9ffffc1ffffc1ffffbfffffc4ffffc6ffffcdffffdeffffd7ffffc4ffffbcffffb8ffffb5ffffc1ffffc4ffffbaffffbaffffc1ffffc1ffffc4ffffbfffffc1ffffe6ffff5700006001007202002202000700004bfeffb9feffa4ffff96ffff7dffffa4ffff9dffff9affff	1644397898307	73	1644397882554	64	94
