ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644867208435	004f53b2e9bf435208001000001000001300001500001300001c0000450000ca0000f601005d0300d703001e020031ffff60feff8cffffdfffff87ffffb9ffffe6ffffd1ffffd8fffff2fffff0fffff0fffffeffff0700000900000b00000400000700002100003400003b00004900005c00006f00008700009f0000bc0000d30000eb00000501001401001101000c0100f50000cf00009d00005c0000170000dfffffb9ffffa1ffff93ffff8cffff8effff8effff8effff91ffff98ffff9dffff9dffff9dffffa4ffffadffffb0ffffbbffffc0ffffb4ffffb0ffffbeffffc5ffffc7ffff	1644867208478	70	1644867208360	89	99
1644867208979	008cd01e0bc043520800c5ffffc0ffffc5ffffccffffcaffffc7ffffbeffffa8ffff9fffffa4ffffadffffadffffa8ffffb2ffffbeffffbeffffc3ffffccffffcfffffcfffffc7ffffb9ffffb7ffffbbffffbeffffccffffd3ffffcfffffccffffd3ffffd8ffffddffffe4ffffe2ffffdaffffdaffffe2ffffe2ffffe6ffffebffffe9ffffe6ffffdfffffe4fffff7ffff020000090000090000fcfffff2ffffe4ffffddffffe6ffffebffffe4ffffe9fffff7fffff7ffffedfffff2ffff040000310000d300002802007003005603002401008bfeff4bfeff72ffff9dffff6bffffb0ffff	1644867209517	71	1644867208371	90	99
1644867209608	00cb4d8b2cc043520800caffffb9ffffccffffd3ffffc5ffffc7ffffdaffffebfffff7fffffcfffff9ffff0400001700002100002600003600004c00006b00008c0000b20000d80000f00000fe00001101001d0100200100140100f90000cc0000930000530000100000d1ffffadffff9affff87ffff7effff80ffff80ffff82ffff8cffff9fffffa6ffffa8ffffb2ffffbbffffbeffffc5ffffcaffffd1ffffd1ffffc7ffffcaffffd3ffffd6ffffd1ffffccffffccffffd3ffffd6ffffd6ffffd6ffffddffffddffffd6ffffd8ffffddffffdfffffdfffffdfffffe6ffffebffffe4ffff	1644867210508	72	1644867208372	92	99
1644867210155	008e7bf74dc043520800e4ffffedfffff0ffffebffffe9ffffe2ffffdaffffdaffffe4ffffebffffe6ffffe6ffffe9ffffdfffffddffffe2ffffdaffffd1ffffd1ffffc5ffffc5ffffd8ffffd6ffffc7ffffd3ffffdfffffe2ffffedffff0e00006d0000750100dd0200880300630200b4ffff24fefffffeffc5ffff8effffadfffff0ffffdfffffdafffff9ffff0200000200000900000b00001500002600002f00003400003d00004e00005c00006300007b00009d0000b70000cc0000e900000a01002b01004601004d01004a01004601003501000f0100d300008c00003d0000f9ffff	1644867211499	71	1644867208383	92	99
1644867210783	00a90c646fc043520800d6ffffbeffffa6ffff9affff9dffff9dffff9dffffa1ffffa8ffffadffffa8ffffa4ffffb4ffffc0ffffbbffffc3ffffccffffccffffccffffccffffd1ffffd6ffffd1ffffd6ffffddffffd8ffffd8ffffdfffffdfffffddffffddffffdaffffd8ffffddffffe2ffffe4ffffe9fffff0ffffedffffebffffedfffff0ffffedffffe9ffffebffffebffffe4ffffe2ffffe4ffffe6ffffebfffff0ffffedfffff2fffff7fffff7fffff7fffffcffff040000130000170000070000000000000000f2ffffebfffff5fffff9fffff9fffff9fffffcffff0400000e0000	1644867212485	70	1644867208395	92	99
1644867211228	00c49dd090c0435208001c00004c0000e900002f02007f03009d0300860100cdfeff7afeffb0ffffd8ffff95ffffd6fffff2ffffdffffff2ffff040000000000020000000000f5ffff0200001700001e00002600002f00003900004900006100007400008a0000a40000c00000e200000101001b01002701002b01002e0100290100140100e90000ad0000680000280000f5ffffd1ffffbbffffb0ffffa8ffffabffffabffffabffffabffffa8ffffb0ffffbbffffb7ffffb4ffffc0ffffc3ffffc3ffffccffffd1ffffd3ffffd6ffffd1ffffd6ffffddffffd6ffffd1ffffd1ffffd1ffff	1644867213477	69	1644867208406	92	99
1644867211813	00df2e3db2c043520800d3ffffd8ffffdaffffdaffffd1ffffc0ffffc0ffffcfffffd3ffffd3ffffd3ffffd3ffffdaffffe2ffffe9ffffebffffebffffe9ffffebfffff0fffff9ffff040000040000f0ffffedfffff7fffff2ffffe6ffffe4ffffe2ffffe6ffffe4ffffddffffe6fffff5ffff0e00008a0000b301001d03009d030004020026ffff35feff5cffffc7ffff79ffffabffffd8ffffc3ffffc7ffffd6ffffd3ffffd6ffffe4fffff0fffff9ffff0200000b00001300001e00002a00003600004900005f0000770000930000b20000d60000f700000f01001d0100240100270100	1644867214598	69	1644867208417	91	99
1644867212356	00c648a9d3c0435208002001000a0100e20000a60000610000230000f7ffffd1ffffa6ffff8cffff93ffff98ffff93ffff95ffff9fffffa1ffffa4ffffadffffb9ffffb7ffffb2ffffbbffffc5ffffc7ffffcaffffcfffffd1ffffcfffffd3ffffd8ffffd8ffffd6ffffd8ffffdaffffdaffffddffffe2ffffe2ffffe4ffffe9ffffebffffe9ffffe2ffffd8ffffe2fffff0ffffebffffebfffff7ffff000000090000040000f5fffff5fffff7ffffedffffebfffff0fffff5fffff9fffff9fffff9ffff0000000e00002f0000b00000de01004d0300d2030023020034ffff54feff7effff	1644867215499	70	1644867208428	90	99
1644867212942	00e3d915f5c043520800d8ffff8cffffc7fffff0ffffd1ffffd1ffffddffffe2fffff0fffff5ffffe9ffffe6fffff7ffff0200000400001000001e00002800003900005300006800008200009f0000be0000d80000f500000501000a01000a0100010100eb0000c700008c00004900000b0000d8ffffb2ffffa6ffff98ffff8cffff93ffff98ffff98ffff9affffa1ffffa6ffffabffffb2ffffbbffffc0ffffc5ffffcaffffc7ffffc7ffffcfffffd8ffffd6ffffcfffffd1ffffd8ffffddffffddffffdfffffdaffffdaffffe2ffffe6ffffe6ffffe6ffffe6ffffe9ffffedfffff5ffff	1644867216492	70	1644867208438	89	99
1644867213522	0042438216c143520800f2ffffebffffe9fffff0fffff5fffff5fffff5fffff2ffffe9ffffddffffe2ffffebffffebffffedfffff2fffff2fffff2fffff5ffff0000000900000900000e0000150000070000fcfffff9fffff2ffffedfffff2ffffedffffebfffff0ffffedfffff0fffff9ffff0e00007900009b0100290300e203006d02006fffff20feff28ffffb4ffff6dffffa4ffffddffffc3ffffcaffffd8ffffc7ffffcfffffe6ffffe9ffffe4ffffebfffff7ffff0200000e00001c00002600003100004200005a0000720000870000a40000c30000dd0000f50000f70000f20000	1644867217481	70	1644867208450	88	99
