ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644405044909	00c069bd92a647520800d8ffffe1ffffe6ffffedfffff2fffff0fffff4fffffeffff000000040000000000f7fffffeffff0700000700000900000c00000700000200000700001000001000000e00001000001000001800001a00001500001300001500001800001a00002400002600001f00002100002600002b00002b00003000003400002d00002b00003400003400003000003700003e00003c00003700003200003700004000003e00003e00003e00003c00003900004000004300004000004300004800004300004800004c00004a00004800004f00005600005d00006500005d0000	1644405044771	60	1644405044563	75	96
1644405045452	00f1852ab4a6475208005100004c00004800004500004800004a00004a00004a00004c00004500004500004f00005400005400006e00000101005b0200de0300e103008a0100f3feffe2fefffcffff090000e4ffff2600003000001a00003000004000003e00004800004f00005100005800006000006500006c0000780000810000860000900000a10000b40000d10000f000000a01002c0100550100790100960100a70100a40100910100630100190100bb00006500001a0000e4ffffc7ffffbdffffb6ffffb4ffffb6ffffbbffffbdffffc2ffffccffffd0ffffd3ffffd8ffffdfffff	1644405045762	60	1644405044575	74	96
1644405046036	00647a97d5a647520800e1ffffe4ffffedfffff7fffff7fffff9fffffeffff0400000c00000e0000070000fcfffff4fffff9fffffefffffefffffeffff0000000200000400000900000c00000900000700000e00001500001500001300001500001a00001c00001f00001f00001f00002100002400002400002600002800002800002600002b00003200003200003200003200003000003400003900003400003700004300004500004300004300004000003c00003c00003e00003c00003c00004300004300004000003c00004300005100006000008d0000530100db02002904008a0300	1644405046752	60	1644405044587	74	96
1644405046576	000fe604f7a647520800c70000befeff4cffff260000f7ffffedffff2400001c00001300002d00003700003400004000004a00004000004000004c00005600005d00006700007100007a0000860000950000a80000c00000da0000fe00002501004901006b01008001008a01008a01007701003f0100e60000860000370000feffffdaffffc4ffffb8ffffb4ffffb4ffffbbffffc0ffffc2ffffc4ffffc7ffffc9ffffd3ffffdaffffdcffffe4ffffe8ffffebfffff2fffffcffff0000000400000400000700000c00000e00001000001000000e00000e00001000000e00000900000c0000	1644405047741	59	1644405044597	73	96
1644405047113	0082da7118a7475208001000001000001300001300001500001a00001c00001c00001c00001f00002100001a00001300001a00001a00001300001a00002d00003400003000002800002800002800002800002800002800002800003000003000002d00003200003900003c0000450000650000eb00004a0200e80300020400a20100f6feffe2feff020000090000d8ffff1800002400000c00002100003400002d00003200004000004500004f00005600005b00006200006e0000780000840000950000a30000b60000ca0000e400000a01003101005301007201008a01009801009b0100	1644405048776	58	1644405044609	73	96
1644405047699	008f0adf39a7475208008301004b0100f20000950000450000070000dcffffc4ffffb6ffffaaffffafffffb8ffffb8ffffbbffffc2ffffc7ffffccffffd3ffffd8ffffdaffffe1ffffe8fffff0fffff2fffff7fffffcfffffeffff020000040000040000040000040000040000070000070000070000070000000000f9fffffeffff0400000400000700000700000700000c00000e00000e00001000001000001500001800001a00001c00001f00001c00001800001500001800001c00001f00001c00002100002600002800002800002800002800002b00002b0000260000210000210000	1644405049859	58	1644405044620	72	96
1644405048239	009e3a4c5ba7475208002600002600003400005800006500004800002800002400002600001c00001500002400003200002b00002100002800003900004500004500003c0000390000920000b30100580300410400df0200dfffffa4feffb4ffff150000a5ffffebffff5b00003700000400001300001500002400005600006500004c00003400004a00007f0000750000540000780000aa0000ad0000a10000950000bd00000301000a01000a01005a0100b00100b001009101007201004e01002c0100da00005400001c00001c0000e1ffff9effffbdffffe4ffffc9ffffdafffff7ffff	1644405050761	60	1644405044631	72	96
1644405048779	006792b97ca747520800c4ffffc9ffff070000dfffffacffffe1ffff0e0000f0ffffdaffff0900001f0000f9fffff7fffff9fffff7ffff3000006500004a00002b00002b0000210000240000430000280000e1fffff2ffff560000620000070000ebffff0c00002b00003e00001f00000200001f00003900003e00002600000c00002400003400000e0000f7ffff1800003700001f00000e00000e00001a00003900003400001500000e00002d00004a00002400000200000900003200007800007500007800007b01004403001d0400aa0200d8ffff9ffeff8bffff1a0000100000430000	1644405051840	60	1644405044644	71	96
1644405049410	00ba9a269ea747520800240000ebffff3200007d00004500001500004a00005600003400004500005b00006500007a00007f00007500009c0000c00000bd0000da0000f200001201007401009401007201009d0100d20100c60100a20100720100310100eb0000860000280000070000daffff9effffb6ffffdfffffc0ffffafffffbdffffceffffd5ffffc7ffffd8fffff9fffff0ffffdfffffe8fffff9ffff000000020000150000180000130000280000150000f7ffff1f0000280000feffff0e00003200001500000000000700001800003700002d00002100002b00002100002d0000	1644405052785	60	1644405044645	70	96
1644405049950	00650694bfa7475208003700002100001a00002d00001c00000000003700006000002b00001500001c0000f9ffff0c00006500004a00000200001500002600001500002600006000001e01007f0200b50300580300d30000b0feff1effff040000d3ffffd0ffff1c0000150000fefffffcffff1300004a00004500002100003400004800004800006000006200005100006c0000860000900000b60000c20000bd0000fc00003b01004201005701007b01008501008301007901006d0100490100d800006000001f0000e4ffffb6ffffceffffd8ffffacffffb1ffffd8ffffc0ffffb1ffff	1644405053770	61	1644405044653	69	96
