ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1642673436196	00c697e42e10445208000900000900000e00001000000c00000c00001000001500001300000e00001800002900002b00002400001f00001f00001c00001c00001a00001800001c00001f00001a00001c00002100002600002400002900006a00004a01009c02002a0300af010042ffffaafeffaafffff4ffffc4fffff7ffff100000fcffff0c00001f00001a00001c00002600002d00003500003e00004500004800005200005e00006500007300008900009f0000b90000d60000ea0000fd00001a01002d01002d0100260100070100c800007f0000370000fcffffd5ffffc2ffffb8ffff			1642673435904	31	97
1642673436782	008bc550501044520800b1ffffb6ffffc2ffffc4ffffc9ffffcbffffc4ffffbfffffc7ffffd3ffffd7ffffdaffffdaffffdaffffe1ffffedfffff0ffffedffffebffffedffffedffffe6ffffe1ffffe6ffffe8ffffebffffebffffebfffff0fffff0fffff0fffff4fffff9fffffefffffefffffcfffffeffff0000000200000400000700000700000400000900000900000700000c00000c00000900000c00001000001800001c00001c00001f00001c00001a00001a00001a00001a00001500001a00001f00001c00001f00002100002600002d00003c00006e00002301006902004c0300			1642673435916	30	97
1642673437369	0092cbbc7110445208004c0200ceffffacfeff92ffff100000d0ffffedffff1f00000c00000700001300001500001a00002400002100002100002900003000003900004d00005b00006200006e0000820000930000ab0000c50000dd0000fa0000170100230100280100280100100100d400008b0000410000020000dfffffcbffffc2ffffc2ffffbdffffbdffffc7ffffcbffffc9ffffcbffffd5ffffdfffffdfffffdaffffdfffffe8ffffedfffff2fffff9fffff7fffff7fffffeffff0400000700000700000200000700000e0000090000040000fefffffcfffffeffff000000040000			1642673435927	29	97
1642673437909	00d14829931044520800070000040000feffff020000090000040000020000040000020000040000090000090000040000fcfffffeffff0400000700000400000400000c00001000001000000e00001000001c00002600002100001800001800001300001000001500001500001500001c00002400001c00001800001c00002900003500004a0000ab0000b40100ff02001c0300230100f2fefffcfefff4fffff7ffffdcffff1c00002100000e00002600003500002900002d00003900003900004300005200005200004f00006000006e00007d00008900009a0000ad0000c50000d90000			1642673435938	28	97
1642673438447	00947695b41044520800ec00000701001c01002801002d0100260100040100c300007300002d0000edffffc7ffffbfffffbbffffb6ffffbbffffbfffffbdffffbdffffc2ffffc7ffffc9ffffd0ffffd7ffffdfffffe4ffffebfffff2ffffedffffedfffffcffff000000f7fffff9fffff9fffff9fffffcfffffefffffeffff000000000000fcfffffcffff0200000400000700000c00000c00000900000900000900000c00000e00001000001000000e00001000001500001a00001c00001c00001a00001800001a00001f00001a0000100000180000210000240000240000260000240000			1642673435950	27	97
1642673439040	0015cc01d610445208001c00001a00001f00001f00001f00002400002100001500000e00001800001c00001f0000430000c10000e40100190300d30200900000bbfeff27fffff9ffffe4ffffe1ffff1800001300000700001c00002900002900002d00003200003000003700004800005200005900005e00006700007b00008900009a0000b00000be0000d10000f100000e01001c01002801003001001f0100f10000ad00006000001a0000e1ffffc2ffffbfffffb8ffffa7ffff9effffa2ffffaeffffbbffffbdffffb8ffffb8ffffbbffffbdffffc4ffffc9ffffd0ffffdcffffd7ffff			1642673435951	26	97
1642673439573	001cd26df71044520800ceffffdaffffe6ffffe4ffffe6ffffe8ffffebfffff0fffff0fffff0ffffebffffe1ffffdfffffe8ffffebffffe8fffff0fffff2ffffedfffff2fffffcfffffeffff0400000900000400000000000200000700000700000200000200000400000e0000040000fcffff0700000e00001000002100004a0000cf0000f8010015030090020037000099feff2fffffebffffc9ffffdfffff1c0000020000f7ffff0e00000c00001000002600002b00002d00003c00004500004300004a00006500007100007300008900009f0000b00000cf0000f80000150100280100			1642673435961	25	97
1642673440114	0023d8d9181144520800370100430100400100280100e70000870000350000f7ffffb8ffff9effffa2ffff9effff9bffffa2ffffacffffb3ffffb1ffffaaffffacffffbdffffcbffffceffffcbffffcbffffd7ffffe4ffffe1ffffe4ffffebffffe4ffffe8fffff2fffff2fffff0ffffedfffff0fffff2ffffebffffe8fffff7fffffcfffff4fffff2ffffedfffff0ffff0400000e00000c0000130000070000ebffffe8fffff9ffff0400000900000400000200000e00001300000e00001800002600005200000b01004f0200010300ff0100bfffffa5feff6bfffffcffffceffffe6ffff			1642673435972	25	97
1642673440701	0028de453a11445208001500000c00001500002d00002100000e00001800003200003c00003e00004500004f00005200006000007300007d0000900000b20000ca0000e20000ff00001c01003401004501004a01003e0100170100ca00006700001c0000f2ffffceffffaeffffa7ffffb1ffffb6ffffacffffaaffffbbffffc7ffffbfffffbdffffceffffd5ffffd5ffffdfffffe1ffffdfffffe4ffffedfffffcfffff9fffff0fffffeffff040000f2fffff0ffff020000020000fcffff0200000c0000040000040000040000020000130000210000150000020000feffff070000090000			1642673435983	24	97
1642673441283	0033e4b15b1144520800fefffffeffff0700000900000400000200000000000700000e00002d0000cf0000060200ec020045020010000099feff33ffffe6ffffbbffffcbffff0900000200000000001500001a00001c00002900003200003500003200003000003e00004f00005400006200007d00009000009f0000b70000d60000f600000b01002301003701003401002b0100090100c300006e0000240000ebffffc9ffffbfffffbdffffb3ffffb6ffffbbffffbfffffc9ffffd0ffffd3ffffd3ffffd0ffffd7ffffe6ffffebffffebfffff2fffffcfffff7fffff7ffff020000070000			1642673436006	23	97
