ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644435375201	00cbb19c1d2e44520800130100130600bf0c001f1100b81400ea17007c1700581600f818005f1c009b1d00a01e003220004c21002d2200302300132400d92400a525005f26000e2700ae2700322800aa28002d2900ac29001f2a00772a00c92a00262b007c2b00c42b00182c00582c007f2c00b12c00e32c00fd2c00152d00212d001c2d00112d00c62c00702c004f2c001a2c00c22b00882b00692b003c2b001a2b00fd2a00d02a00a52a007a2a00432a00182a00f12900b329007329003e29000e2900d728009628005128000c2800ba2700672700242700de26008d26003c2600ea2500	1644435374904	70	1644435374565	69	99
1644435375735	00f2bd023f2e445208009b2500532500072500ba24006b2400132400c22300772300262300dc2200a22200402200c921007f2100302100cd2000862000392000d91f008d1f00431f00ea1e009b1e00531e00fd1d00aa1d005b1d00091d00bd1c00731c001f1c00d21b008a1b003e1b00f41a009b1a00431a00fb1900b119005d1900181900d918008f1800401800001800b817006217001a1700de16009b16004f1600071600cb15008f15004f15000c1500c414008114004714000c1400d013009413004f13000e1300d712009e12006412002f1200f11100b111008111005b11003b1100	1644435375926	70	1644435374570	67	99
1644435376326	00d7f168602e44520800151100d01000861000531000151000bd0f00860f005f0f00180f00d90e00bd0e008f0e006e0e00c90e00e30f00ba1000040f00a00b00ec0a00b30c00230d00860c008f0c00a00c00510c00280c001c0c00f10b00bd0b009b0b007e0b005f0b00400b001f0b00020b00ec0a00d20a00ae0a00920a00810a00690a00580a004a0a00390a00260a001c0a00100a00fb0900e30900cd0900b109008a09005809001f0900e008009b08004f08000c0800d20700a00700770700560700390700210700090700f10600e00600d00600b106009b06009106007c06005a0600	1644435376902	70	1644435374574	66	99
1644435376856	0042d6ce812e445208004306003406002806000e0600ef0500d90500c90500b305009d05008f05007a05005a05004305003705002605001705000e0500fd0400e50400d40400c10400b30400a704009b04008f04008304007504006404005604004c04003b04002b0400260400210400150400070400f60300ea0300e30300d70300cb0300bf0300b50300a90300a003009d03009b03009d0300a203009103007503006903005d03003b03002303002103001a03000e0300040300fb02000b0300a503001c0500ec05009d03005100006b00005f0200b80200640200990200ac0200880200	1644435377929	70	1644435374583	64	99
1644435377443	00e33135a32e445208009402009d02008f02008d02008802007e02008d02008f02007e02007e02008502008502008102008302008802009102009b0200a20200ae0200ba0200c60200d00200d20200d00200cb0200bf0200a502007c02004a0200130200e00100b501008f01006e01005801004c01004701004501004701004501004201004501004701004a01004c01004a01004701004501004201003b01003701002f01002801002101001f01001c01001701001501001301000e01000901000701000901000b0100040100000100000100020100020100fd0000f40000ea0000f40000	1644435378949	69	1644435374595	62	99
1644435377979	004e169bc42e445208000b01002301002b01001a0100040100f10000e00000d70000d00000c40000b30000a90000a70000ae0000b500000001001302008f0300fb0200a8ffffdafdff73ffffd000008d0000810000cd0000bd0000ac0000c80000cb0000c10000c80000d00000cd0000d00000d70000dc0000de0000e80000f40000f800000001000901001701002b01003b01004e01006201007201007a01007c01007c0100700100580100320100fd0000c800009900006b00004a00003700002800001c00001700001700001a00001f00002100002600002b00002800002600002d0000	1644435379972	69	1644435374606	61	99
1644435378564	00ef7101e62e445208002d00002600002600002b00002800002800002800001f00001300001000001500001500001a00001a00001700001700001a00001c00001f00001f00001a00001700002100003900005300005f00005100003900003700003400002300001a00001700001000001300001a00001c00001f00002600006900006e0100ef02007e020043ffff52fdffd8feff4a0000090000f5ffff4500003b00002600003e00004700004200004c00005600005800005d00006400006e00007700007e00007e00008100008d00009b0000ac0000bd0000cd0000e00000f40000020100	1644435380948	70	1644435374616	58	99
1644435379098	0090cd67072f445208000e01001001000b0100040100f10000cd00009d0000640000340000100000edffffc9ffffbeffffbeffffbbffffbbffffc0ffffc5ffffc9ffffceffffd1ffffd8ffffdfffffe1ffffe1ffffe1ffffe4ffffe6ffffe9ffffebffffe6ffffe4ffffe6ffffe6ffffe9ffffe9ffffe6ffffe6ffffe6ffffe6ffffebfffff0ffffedffffebffffedfffff2fffff2fffff2fffff0fffff0fffff2fffff5fffff5fffff9fffffcfffff9fffff0ffffe6ffffe9ffffebffffebffffebffffe9ffffebfffff0fffff2fffff5fffff2ffffedfffff0fffff5fffff7fffff7ffff	1644435381921	72	1644435374628	56	99
1644435379684	00fbb1cd282f44520800f7fffff7fffff7fffff7fffff7fffffcfffffcfffff0ffffe6ffffebfffff0fffff0fffff2fffff5fffff2ffffebffffe9fffff0fffff0ffffebffffe9ffffedfffff5fffff2ffffedffffedfffff2fffff0ffffedfffff7ffff0b0000210000260000100000040000070000f9ffffe1ffffe1ffffedffffe9ffffe4ffffe9fffffcffff7a0000de01000403004a0100f0fdff73fdff4fffffedffff9cffffc7fffff0ffffd3ffffdffffff7ffffebffffebfffffcffff0000000400000e00001300001c00002800002d00003400004000004c0000580000690000	1644435382896	72	1644435374640	54	99
1644435380219	006696334a2f445208007700008300008f0000a00000b10000b80000b80000b50000b30000ac00009400006b0000390000130000f0ffffc5ffffa1ffff86ffff76ffff73ffff78ffff78ffff7bffff82ffff86ffff8bffff95ffff9effffa1ffffa3ffffa1ffffa1ffffa3ffffa6ffffa8ffffa6ffff9effff9cffff9cffff9affff9affff9affff95ffff90ffff95ffff9affff9effffa3ffffa3ffffa6ffffa8ffffaaffffadffffb2ffffb2ffffb2ffffb4ffffb4ffffb6ffffbeffffd8fffff7fffff5ffffe4ffffe4ffffe4ffffd1ffffbbffffbbffffc2ffffc2ffffc0ffffc7ffff	1644435383920	72	1644435374644	53	99
