ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644438446187	00fc87c329f946520800bf0100c40100c60100cb0100d20100d90100dc0100d70100c80100b30100a501009d01008f01007a01006401004a01003201001c0100070100f80000ec0000de0000d40000d00000cd0000c80000c80000c80000c60000c80000cb0000c80000c80000c40000bf0000ba0000b80000b30000b10000ae0000a90000a50000a70000a70000a70000a70000a50000a20000a50000a70000a70000a70000a50000a20000a00000a00000a00000a000009d00009b00009b00009d00009d00009d00009d00009d00009b00009b0000a00000a000009d0000a20000b10000	1644438446868	61	1644438446065	59	98
1644438446775	000f09294bf946520800c40000cd0000c40000b10000a90000a000008f00008300007a00007700007e00007e00007c00007a00007a0000c10000c40100d402002d02000000001bffff0200007e00003e00004c00007500006400006200007200007a00007c00008300008500008a00009100009b0000a20000a90000b10000b80000c40000cd0000d40000e00000ea0000ec0000ef0000f10000ef0000ea0000e30000d90000d00000c40000b300009d00008800007200006200005100004700004200004000003e00004200004700004a00004c00004c00004a00004c00004e00004e0000	1644438447889	60	1644438446075	59	98
1644438447359	009cd98e6cf9465208004c00004700004500004200004000003b00003900003400002600001c00001f00001f00001a00001a00001c00001f00002100002300002800002f00002d00002b00002d00003200003400003200003400003400003700003b00003900003900003b00004000004700005600006b00006e00005f00004e00004c00004e00004700003900002d00003200003700003700003b00003e00003900006900004201007e02005a0200320000b2feff73ffff4e00002300001300004700004200003700004a00005100004e00005800005d00005d00006400006b0000750000	1644438448866	61	1644438446099	58	98
1644438447892	0007bef48df9465208008100008500008a00008f00009600009d0000a70000b50000bf0000c60000c80000c10000ae0000a000009900009400008500007000005600004000003200001f00000e0000000000f9fffff7fffffcfffffefffffcffff000000070000070000070000070000090000090000000000f7fffff7fffff7fffff5fffff5fffff5fffff0ffffebffffedfffff0fffff0fffff0fffff0fffff0fffff2fffff7fffff7fffffcfffffcfffff7fffff9ffff020000020000fcfffffeffff0b00002300002f0000280000170000150000170000090000f7fffff0fffff5ffff	1644438449891	63	1644438446100	59	98
1644438448433	0072a25aaff946520800f7fffff7fffff7fffff9fffffcffff2b0000150100690200230200b4ffff35feff27ffff070000d3ffffccffff020000f7fffff2ffff0900000b00000400001000001a00001f00002600002f00003900004200004a00005300005f00006b00007700008300008f00009900009b00009900009b00009900008d00007e00007000005d00004a0000390000230000090000f7ffffe9ffffdfffffd5ffffd3ffffd8ffffdaffffd8ffffddffffe1ffffe4ffffe4ffffe1ffffdfffffdaffffd8ffffd5ffffd1ffffc9ffffc9ffffccffffceffffccffffccffffc9ffff	1644438450865	67	1644438446101	59	98
1644438449018	00dd86c0d0f946520800c7ffffccffffd1ffffd3ffffd1ffffc7ffffbeffffc0ffffc5ffffc2ffffc2ffffc0ffffbeffffc0ffffc5ffffc7ffffc9ffffc9ffffceffffddfffff2ffff020000feffffebffffe4ffffe9ffffe4ffffd8ffffccffffccffffd5ffffd5ffffd3ffffdaffffd8ffff000000d20000130200070200fcffff76feff22fffff2ffffbeffffadffffe4ffffddffffd1ffffebfffff2ffffedfffff7ffff0200000200000200000400000e00001700002100002b00003700004000004700005100005f00006900006e00007500007500006900006200005f0000560000	1644438451890	68	1644438446109	59	98
1644438449552	00486b26f2f9465208004700003400002100000e0000f9ffffe4ffffd5ffffd1ffffc5ffffb6ffffb9ffffc0ffffc5ffffc9ffffceffffceffffceffffceffffd1ffffd3ffffceffffc7ffffc2ffffc5ffffc7ffffc5ffffc2ffffc2ffffc0ffffbeffffc2ffffc7ffffc5ffffc2ffffc2ffffc5ffffc7ffffc9ffffceffffceffffccffffccffffccffffccffffc9ffffc9ffffceffffc7ffffc0ffffc9ffffceffffccffffc9ffffccffffceffffd3ffffd5ffffd8ffffd8ffffd8ffffdaffffdfffffe1ffffdfffffe1ffffe4ffffe1ffffe4ffffe9ffffe9ffffe9ffffebffffedffff	1644438452864	69	1644438446121	59	98
1644438450136	00b34f8c13fa46520800edfffff0fffff0fffff0fffff0ffffe9ffffe1ffffe9fffffcffff1000001a0000100000000000fefffffefffff0ffffe9ffffedffffedffffebfffff0fffff0ffff100000c40000fb01003b02007c0000c2feff20fffffeffffe4ffffc2fffff9fffff9ffffe9ffff0000001000000b00000e00001300001500001c00002300002800002f00003700003e00004a00005600005d00006200006b00007500007e00008500008500008100007700007000006e00006900005d00004e00003b00002b00001f00000e0000fefffff2ffffebffffe9ffffedfffff0ffff	1644438453937	72	1644438446131	59	98
1644438450721	00e8bcf134fa46520800f2fffff5fffff7fffff7fffff7fffff5fffff7fffff5ffffe6ffffd8ffffd5ffffd5ffffd1ffffceffffccffffccffffd5ffffe4fffff7fffffefffff2ffffe1ffffe1ffffe4ffffd1ffffbeffffc0ffffc9ffffc7ffffc7ffffd3ffffd8ffffd5ffffe6ffff7e0000c801004502006600004bfeff9afeffc5ffffdfffffbbffffebfffff5ffffe6fffff7ffff0000000200000900000b00001300002100002d00003200003900004200004e00005f00006900007000007e00008f00009b0000a20000a500009d00009600008d00007e00006b0000560000390000	1644438454912	73	1644438446143	58	98
1644438451304	0053a15756fa465208001c0000020000f0ffffe1ffffd5ffffceffffccffffc9ffffc7ffffceffffdaffffdaffffceffffccffffd1ffffd3ffffd3ffffd5ffffceffffc7ffffccffffd1ffffc9ffffc5ffffc2ffffbbffffb9ffffb9ffffb9ffffbbffffbbffffbbffffc0ffffc5ffffc5ffffc5ffffc7ffffc7ffffc7ffffc9ffffc7ffffc9ffffc9ffffccffffceffffceffffd3ffffe4fffff9fffffeffffe9ffffddffffe1ffffe1ffffd3ffffc5ffffc0ffffc5ffffc9ffffccffffccffffd5ffff4200006b0100580200280100c7feff59feff90ffffebffffa3ffffc2ffffe4ffff	1644438455886	73	1644438446154	58	98
